order_id,order_date,customer_id,region_id,product_category_id,sales,profit,quantity,profit_margin
2256,2028-03-05,747,2,2,504.11,127.05,8,25.202832715082025
2257,2028-03-06,557,3,4,795.81,9.33,3,1.1723903946922005
2258,2028-03-07,826,4,4,486.19,178.46,5,36.705814599230756
2259,2028-03-08,761,3,1,545.89,261.6,8,47.92174247559032
2260,2028-03-09,31,3,3,775.71,233.58,9,30.111768573307035
2261,2028-03-10,535,4,4,668.04,311.69,9,46.657385785282315
2262,2028-03-11,426,3,4,421.16,153.4,5,36.42321208091936
2263,2028-03-12,394,1,4,897.5,183.59,2,20.455710306406687
2264,2028-03-13,672,2,3,179.32,314.68,7,175.48516618335935
2265,2028-03-14,363,3,3,995.61,142.47,7,14.309820110284146
2266,2028-03-15,437,4,1,136.48,265.72,8,194.69519343493556
2267,2028-03-16,670,2,2,34.65,145.57,8,420.1154401154401
2268,2028-03-17,551,4,3,892.22,137.98,5,15.464795678195959
2269,2028-03-18,927,2,2,260.05,292.09,1,112.32070755623917
2270,2028-03-19,82,2,2,735.11,28.68,4,3.901456924813973
2271,2028-03-20,356,3,3,814.8,102.36,4,12.56259204712813
2272,2028-03-21,258,1,4,861.81,50.88,3,5.903853517596687
2273,2028-03-22,718,3,1,991.76,111.6,8,11.252722432846655
2274,2028-03-23,589,4,2,308.16,53.67,3,17.41627725856698
2275,2028-03-24,989,4,4,716.04,210.73,5,29.429920116194623
2276,2028-03-25,524,2,3,133.09,309.18,2,232.30896385904276
2277,2028-03-26,295,2,2,418.67,303.98,6,72.60610982396636
2278,2028-03-27,962,1,2,851.01,114.03,6,13.399372510311277
2279,2028-03-28,224,3,2,380.3,394.94,8,103.8495924270313
2280,2028-03-29,525,4,4,599.27,217.23,8,36.249103075408414
2281,2028-03-30,46,2,4,513.7,129.73,1,25.2540393225618
2282,2028-03-31,667,1,4,653.03,325.99,5,49.91960553113946
2283,2028-04-01,113,4,2,973.44,278.44,2,28.603714661406965
2284,2028-04-02,233,2,2,74.62,287.17,5,384.8432055749129
2285,2028-04-03,17,4,1,582.48,38.26,9,6.568465870072791
2286,2028-04-04,360,1,1,865.77,160.75,4,18.567286923778834
2287,2028-04-05,223,1,4,491.76,337.82,8,68.69611192451602
2288,2028-04-06,866,4,4,96.96,176.82,1,182.36386138613864
2289,2028-04-07,700,3,3,569.33,257.55,8,45.23738429381905
2290,2028-04-08,448,4,4,345.43,214.57,6,62.11678198187766
2291,2028-04-09,856,2,1,171.84,329.06,8,191.49208566108007
2292,2028-04-10,365,3,1,852.05,78.05,6,9.1602605480899
2293,2028-04-11,675,2,1,531.17,208.96,3,39.33957113541805
2294,2028-04-12,326,4,2,934.61,5.46,8,0.5842008966306802
2295,2028-04-13,467,3,2,809.9,260.59,5,32.175577231757
2296,2028-04-14,414,2,4,699.11,279.39,5,39.96366809228876
2297,2028-04-15,455,4,3,24.92,-30.72,7,-123.2744783306581
2298,2028-04-16,586,4,3,439.27,254.11,6,57.84824823001799
2299,2028-04-17,233,3,3,213.54,136.61,9,63.97396272361151
2300,2028-04-18,224,4,2,912.58,5.84,7,0.6399438953297244
2301,2028-04-19,994,1,1,191.09,138.96,3,72.71966089277304
2302,2028-04-20,831,2,1,300.34,37.4,5,12.45255377239129
2303,2028-04-21,412,2,2,526.5,137.0,9,26.020892687559353
2304,2028-04-22,572,4,3,278.1,122.95,2,44.21071556993887
2305,2028-04-23,335,4,3,225.67,282.28,1,125.08530154650595
2306,2028-04-24,222,1,4,607.12,298.4,8,49.1500856502833
2307,2028-04-25,37,3,4,107.15,223.16,8,208.2687820811946
2308,2028-04-26,989,4,3,77.0,-39.79,2,-51.675324675324674
2309,2028-04-27,278,4,2,384.8,368.96,8,95.88357588357587
2310,2028-04-28,196,4,3,726.25,258.8,5,35.63511187607573
2311,2028-04-29,916,4,4,563.71,-34.61,2,-6.139681751255077
2312,2028-04-30,864,2,3,434.42,318.47,7,73.30923990608169
2313,2028-05-01,484,4,2,574.44,40.12,7,6.984193301302137
2314,2028-05-02,242,2,1,378.14,210.65,3,55.706881049346805
2315,2028-05-03,324,4,2,937.42,159.99,1,17.067056388811846
2316,2028-05-04,731,3,2,73.81,138.93,4,188.22652757078987
2317,2028-05-05,192,1,4,679.92,350.37,2,51.53106247793858
2318,2028-05-06,17,3,2,893.46,146.81,4,16.431625366552506
2319,2028-05-07,524,4,2,807.81,-16.1,8,-1.9930429185080651
2320,2028-05-08,918,4,4,200.36,375.99,2,187.6572170093831
2321,2028-05-09,401,4,4,310.01,364.24,1,117.49298409728719
2322,2028-05-10,906,3,1,722.71,257.99,3,35.69758270952387
2323,2028-05-11,886,4,3,102.59,160.55,7,156.49673457451993
2324,2028-05-12,705,3,2,815.62,-8.21,6,-1.0065962090189058
2325,2028-05-13,22,2,4,724.53,305.84,6,42.21219273183995
2326,2028-05-14,474,1,1,735.01,-16.03,7,-2.180922708534578
2327,2028-05-15,120,1,3,118.24,-19.13,8,-16.17895805142084
2328,2028-05-16,210,3,4,723.41,191.82,3,26.516083548748288
2329,2028-05-17,306,2,3,686.22,22.06,3,3.214712482877211
2330,2028-05-18,270,3,3,834.3,-46.52,8,-5.575931918973991
2331,2028-05-19,704,2,2,60.76,140.4,7,231.07307439104673
2332,2028-05-20,687,4,2,42.65,11.75,5,27.549824150058615
2333,2028-05-21,285,2,4,385.55,22.23,4,5.765789132408248
2334,2028-05-22,716,2,3,165.81,-15.39,6,-9.281707979012124
2335,2028-05-23,676,2,4,567.22,42.29,9,7.455660942844046
2336,2028-05-24,763,1,4,919.0,271.97,6,29.59412404787813
2337,2028-05-25,227,2,3,403.65,314.02,8,77.79511953424996
2338,2028-05-26,948,4,4,848.05,153.64,1,18.116856317434113
2339,2028-05-27,381,4,3,20.24,177.95,6,879.199604743083
2340,2028-05-28,460,4,3,185.14,-35.31,2,-19.072053581073785
2341,2028-05-29,7,2,3,49.82,-18.81,3,-37.755921316740256
2342,2028-05-30,29,3,3,341.58,65.91,6,19.2956262076234
2343,2028-05-31,907,3,1,910.03,194.75,2,21.400393393624388
2344,2028-06-01,33,4,3,115.01,282.8,4,245.89166159464395
2345,2028-06-02,646,1,2,614.28,222.25,6,36.18056912157323
2346,2028-06-03,879,3,2,462.47,126.46,5,27.344476398469087
2347,2028-06-04,79,2,2,939.7,3.25,6,0.34585506012557193
2348,2028-06-05,928,3,3,140.07,301.35,6,215.14242878560722
2349,2028-06-06,947,4,2,227.79,113.7,8,49.914394837350194
2350,2028-06-07,459,1,1,48.95,281.22,9,574.5045965270685
2351,2028-06-08,570,3,4,445.26,180.84,5,40.61447244306697
2352,2028-06-09,983,3,3,292.28,282.4,6,96.61967975913508
2353,2028-06-10,538,4,2,872.51,358.28,6,41.063139677482205
2354,2028-06-11,482,1,1,612.84,364.46,6,59.47066118399582
2355,2028-06-12,430,1,4,621.81,190.8,2,30.684614271240417
2356,2028-06-13,738,4,1,541.27,180.18,4,33.28837733478671
2357,2028-06-14,285,2,2,110.01,69.56,1,63.23061539860013
2358,2028-06-15,516,3,1,456.12,371.11,1,81.36236078225029
2359,2028-06-16,977,2,4,999.52,156.06,1,15.613494477349127
2360,2028-06-17,99,3,2,838.52,7.42,7,0.8848924295186757
2361,2028-06-18,397,3,4,895.59,144.72,1,16.159179981911365
2362,2028-06-19,489,2,1,826.76,7.17,6,0.8672407953940684
2363,2028-06-20,39,4,3,120.98,176.14,2,145.59431310960485
2364,2028-06-21,271,4,3,242.9,202.57,6,83.39645944833264
2365,2028-06-22,887,3,3,23.06,101.99,6,442.28100607111884
2366,2028-06-23,797,4,3,317.44,-17.76,3,-5.59475806451613
2367,2028-06-24,157,3,4,126.44,374.58,8,296.25118633343874
2368,2028-06-25,75,4,3,483.34,298.01,4,61.656390946331776
2369,2028-06-26,884,3,4,683.58,327.5,7,47.90953509464876
2370,2028-06-27,800,4,2,877.02,115.09,4,13.122847825591208
2371,2028-06-28,130,1,3,754.23,292.37,1,38.764037495193776
2372,2028-06-29,687,2,4,939.81,168.42,6,17.920643534331408
2373,2028-06-30,974,1,3,72.82,40.49,5,55.60285635814337
2374,2028-07-01,84,2,3,31.94,5.99,9,18.753913587977458
2375,2028-07-02,22,2,3,668.11,105.27,9,15.756387421233029
2376,2028-07-03,459,3,4,303.57,11.9,8,3.9200184471456336
2377,2028-07-04,539,2,1,268.43,399.22,7,148.72406213910517
2378,2028-07-05,707,1,3,344.27,-27.86,2,-8.092485549132949
2379,2028-07-06,849,1,3,284.4,148.51,8,52.21870604781997
2380,2028-07-07,382,4,2,521.21,153.44,3,29.439189578097118
2381,2028-07-08,748,1,1,451.35,85.28,6,18.894427827628228
2382,2028-07-09,440,4,4,522.18,207.11,7,39.662568462982115
2383,2028-07-10,604,2,2,679.26,17.49,6,2.5748608780143094
2384,2028-07-11,989,1,3,399.39,302.76,5,75.80560354540674
2385,2028-07-12,21,2,2,266.28,99.6,4,37.40423614240649
2386,2028-07-13,303,1,2,182.88,216.1,2,118.16491688538933
2387,2028-07-14,976,1,3,362.48,272.04,9,75.04965791216067
2388,2028-07-15,869,4,1,746.97,350.07,7,46.865335957267355
2389,2028-07-16,955,2,1,761.57,326.1,7,42.81943879091876
2390,2028-07-17,84,1,2,673.57,223.74,4,33.217037575901536
2391,2028-07-18,774,3,3,249.35,124.78,5,50.042109484660116
2392,2028-07-19,659,2,4,596.32,176.44,6,29.58814059565334
2393,2028-07-20,953,2,2,579.28,295.93,2,51.08583068636929
2394,2028-07-21,453,2,4,494.58,344.9,4,69.73593756318492
2395,2028-07-22,387,4,2,558.98,-3.3,4,-0.5903610147053562
2396,2028-07-23,507,3,2,501.95,123.19,4,24.54228508815619
2397,2028-07-24,257,2,3,574.15,299.25,7,52.12052599494905
2398,2028-07-25,570,1,3,721.2,144.24,7,20.0
2399,2028-07-26,892,1,4,127.44,99.5,7,78.07595731324545
2400,2028-07-27,934,4,4,754.63,135.1,7,17.902813299232736
2401,2028-07-28,527,1,1,153.17,221.28,2,144.46693216687342
2402,2028-07-29,162,2,3,85.3,399.91,5,468.82766705744433
2403,2028-07-30,957,1,2,976.56,171.85,2,17.59748504956173
2404,2028-07-31,163,2,2,957.85,43.82,5,4.574829044213604
2405,2028-08-01,832,1,1,79.23,23.28,6,29.38280954184021
2406,2028-08-02,793,3,3,454.39,-30.94,3,-6.809128722022932
2407,2028-08-03,792,4,2,202.52,201.47,6,99.48153268812956
2408,2028-08-04,524,4,1,495.64,195.06,5,39.355177144701806
2409,2028-08-05,786,3,1,833.57,42.36,4,5.081756781074175
2410,2028-08-06,271,3,2,951.6,262.9,9,27.627154266498525
2411,2028-08-07,492,4,2,641.57,283.5,8,44.18847514690524
2412,2028-08-08,208,3,4,366.83,66.59,7,18.152822833465095
2413,2028-08-09,539,2,3,611.26,104.84,1,17.151457644864706
2414,2028-08-10,584,1,4,325.76,395.71,9,121.47286345776031
2415,2028-08-11,60,4,1,911.63,118.42,9,12.989919155797857
2416,2028-08-12,430,3,2,872.99,292.36,6,33.48950159795645
2417,2028-08-13,985,2,4,567.07,153.73,7,27.109527924242155
2418,2028-08-14,657,4,1,338.3,307.01,3,90.75081288796926
2419,2028-08-15,605,3,3,307.52,296.06,5,96.27341311134235
2420,2028-08-16,309,4,2,52.75,250.49,7,474.86255924170615
2421,2028-08-17,520,3,4,819.5,334.65,1,40.83587553386211
2422,2028-08-18,591,4,3,461.38,372.65,1,80.7685638735966
2423,2028-08-19,27,2,4,338.63,210.99,5,62.30694268080206
2424,2028-08-20,686,2,1,481.69,56.86,9,11.804272457389606
2425,2028-08-21,562,1,3,822.36,129.38,7,15.732769103555619
2426,2028-08-22,199,4,4,142.12,291.24,1,204.9254151421334
2427,2028-08-23,387,1,3,860.5,242.9,5,28.22777454968042
2428,2028-08-24,349,4,1,899.56,30.01,8,3.336075414647161
2429,2028-08-25,960,3,3,947.77,-26.94,8,-2.8424617787015842
2430,2028-08-26,940,3,4,409.54,257.33,2,62.83391121746349
2431,2028-08-27,693,1,1,232.8,62.99,7,27.057560137457042
2432,2028-08-28,536,4,2,386.17,174.85,5,45.277986379055854
2433,2028-08-29,828,1,4,346.25,286.04,9,82.61083032490976
2434,2028-08-30,378,2,4,192.63,203.2,3,105.48720344702278
2435,2028-08-31,899,1,1,615.12,-12.51,1,-2.0337495122902847
2436,2028-09-01,916,1,1,487.09,33.51,4,6.879632100843787
2437,2028-09-02,558,3,2,868.39,48.7,7,5.6080793191998985
2438,2028-09-03,527,1,4,51.47,66.04,1,128.3077520885953
2439,2028-09-04,153,4,1,650.99,204.43,2,31.4029401373293
2440,2028-09-05,734,3,2,767.69,176.78,5,23.02752413083406
2441,2028-09-06,206,1,2,764.3,41.42,9,5.4193379562998825
2442,2028-09-07,455,2,1,888.35,-19.6,1,-2.2063375921652506
2443,2028-09-08,273,1,4,734.45,27.14,4,3.695282183947171
2444,2028-09-09,894,1,3,929.25,392.97,3,42.28894269572236
2445,2028-09-10,236,1,3,346.0,160.85,5,46.48843930635838
2446,2028-09-11,852,3,2,513.15,340.31,5,66.31784078729417
2447,2028-09-12,740,4,3,33.8,331.94,2,982.0710059171599
2448,2028-09-13,521,2,3,26.82,180.18,5,671.8120805369127
2449,2028-09-14,678,1,1,255.32,268.01,9,104.97023343255523
2450,2028-09-15,944,4,2,118.79,36.74,5,30.92852933748632
2451,2028-09-16,956,4,4,275.01,259.78,2,94.46201956292498
2452,2028-09-17,831,3,2,193.5,72.57,7,37.50387596899225
2453,2028-09-18,726,2,1,47.95,324.43,6,676.6006256517205
2454,2028-09-19,501,3,3,911.12,-12.32,7,-1.352181929932391
2455,2028-09-20,117,4,4,28.06,297.91,8,1061.689237348539
2456,2028-09-21,386,4,2,741.36,-5.03,5,-0.6784827883889069
2457,2028-09-22,344,4,3,169.1,346.54,2,204.93199290360735
2458,2028-09-23,584,3,2,913.99,86.89,7,9.506668563113383
2459,2028-09-24,395,2,4,894.94,244.48,7,27.318032493798466
2460,2028-09-25,64,1,2,660.82,169.38,8,25.631790805363032
2461,2028-09-26,717,3,2,678.79,114.84,7,16.9183399873304
2462,2028-09-27,721,4,2,25.23,240.45,7,953.0321046373365
2463,2028-09-28,72,3,3,985.17,376.39,9,38.20558888313692
2464,2028-09-29,789,4,4,880.28,-31.43,8,-3.570454855273322
2465,2028-09-30,274,1,4,897.2,363.48,2,40.51270619705751
2466,2028-10-01,990,1,3,666.06,224.09,2,33.64411614569258
2467,2028-10-02,320,2,3,357.89,313.29,7,87.53807035681356
2468,2028-10-03,338,4,3,895.78,122.74,3,13.70202505079372
2469,2028-10-04,366,2,1,305.69,162.33,1,53.102816578887115
2470,2028-10-05,495,2,2,571.46,340.98,9,59.668218247996364
2471,2028-10-06,607,1,2,117.74,136.68,3,116.08629182945474
2472,2028-10-07,166,3,4,923.52,190.6,1,20.63842688842689
2473,2028-10-08,544,3,2,157.96,-40.91,6,-25.898961762471508
2474,2028-10-09,11,2,1,240.4,21.37,4,8.889351081530782
2475,2028-10-10,301,1,3,566.97,238.76,1,42.111575568372224
2476,2028-10-11,729,4,4,768.81,272.64,4,35.462598041128494
2477,2028-10-12,801,3,4,626.96,212.17,8,33.84107439071073
2478,2028-10-13,102,2,2,247.49,14.49,7,5.854782011394399
2479,2028-10-14,425,3,4,20.92,150.43,1,719.0726577437858
2480,2028-10-15,392,3,3,762.01,109.79,9,14.407947402265064
2481,2028-10-16,779,4,4,985.5,173.05,6,17.559614408929477
2482,2028-10-17,214,1,3,813.71,341.65,2,41.986702879404206
2483,2028-10-18,691,4,1,471.0,299.14,3,63.51167728237792
2484,2028-10-19,88,1,1,905.69,-12.2,7,-1.3470392739237487
2485,2028-10-20,553,3,3,421.65,350.64,3,83.1590181430096
2486,2028-10-21,401,2,2,534.44,162.3,3,30.36823591048574
2487,2028-10-22,588,4,4,487.59,284.74,5,58.397424065300775
2488,2028-10-23,889,1,2,458.67,13.02,3,2.838642161030806
2489,2028-10-24,46,3,4,779.69,251.82,3,32.29745155125755
2490,2028-10-25,672,1,1,536.23,56.35,5,10.508550435447475
2491,2028-10-26,463,1,1,330.38,147.27,5,44.57594285368364
2492,2028-10-27,592,1,1,273.0,-42.41,9,-15.534798534798533
2493,2028-10-28,310,3,4,56.99,18.22,1,31.97052114406036
2494,2028-10-29,86,2,1,591.53,-8.56,1,-1.4470948219025241
2495,2028-10-30,92,2,1,245.36,57.88,9,23.589827192696447
2496,2028-10-31,660,2,1,165.17,-4.99,5,-3.021129745111098
2497,2028-11-01,673,1,1,660.75,261.36,4,39.55505107832009
2498,2028-11-02,714,3,2,687.59,-36.93,2,-5.3709332596460095
2499,2028-11-03,936,1,1,757.11,227.98,9,30.11187277938476
2500,2028-11-04,928,2,1,513.51,13.32,6,2.593912484664369
2501,2028-11-05,242,2,2,896.17,375.32,9,41.88044679022953
2502,2028-11-06,865,3,2,937.62,369.89,5,39.44988374821356
2503,2028-11-07,2,1,4,811.22,51.48,4,6.345997386652202
2504,2028-11-08,225,4,3,642.88,226.49,7,35.23052513688402
2505,2028-11-09,801,4,1,317.65,-37.4,5,-11.773965055879113
2506,2028-11-10,745,2,1,983.29,369.3,8,37.55758728350741
2507,2028-11-11,973,3,1,288.65,185.34,8,64.20924995669498
2508,2028-11-12,926,1,4,218.6,-30.55,2,-13.975297346752058
2509,2028-11-13,929,1,1,453.31,104.12,5,22.96882927797754
2510,2028-11-14,589,2,3,75.7,-15.42,8,-20.36988110964333
2511,2028-11-15,116,2,2,978.92,126.82,3,12.955093368201693
2512,2028-11-16,666,1,4,596.66,251.47,7,42.14628096403312
2513,2028-11-17,918,1,2,565.81,161.45,3,28.53431363885403
2514,2028-11-18,103,2,1,662.68,122.67,6,18.51119695780769
2515,2028-11-19,194,1,1,507.08,3.62,2,0.7138912992032816
2516,2028-11-20,166,4,1,51.42,60.22,6,117.11396343835084
2517,2028-11-21,871,2,3,620.07,-4.94,6,-0.7966842453271404
2518,2028-11-22,90,1,3,721.85,313.37,8,43.412066218743504
2519,2028-11-23,686,2,4,428.41,10.86,5,2.5349548329870917
2520,2028-11-24,122,3,2,762.15,217.92,1,28.59279669356426
2521,2028-11-25,143,2,1,242.46,104.23,8,42.988534191206796
2522,2028-11-26,994,2,1,236.85,51.69,9,21.823939202026597
2523,2028-11-27,106,3,1,178.19,237.76,1,133.43060777821427
2524,2028-11-28,887,4,1,384.55,155.65,5,40.47588089975296
2525,2028-11-29,428,1,3,850.07,130.07,6,15.301092851176959
2526,2028-11-30,305,3,2,831.35,216.78,4,26.075660070968905
2527,2028-12-01,872,2,2,395.17,171.07,2,43.290229521471765
2528,2028-12-02,971,1,4,597.34,86.57,5,14.492583788127364
2529,2028-12-03,317,3,3,726.4,201.58,4,27.750550660792957
2530,2028-12-04,963,1,1,256.38,251.27,7,98.00686481004759
2531,2028-12-05,635,1,2,184.78,-37.99,6,-20.559584370602877
2532,2028-12-06,902,3,2,972.65,159.64,3,16.41289261296458
2533,2028-12-07,9,1,3,625.21,-24.04,9,-3.845108043697317
2534,2028-12-08,774,4,4,981.79,33.88,4,3.450839792623678
2535,2028-12-09,73,3,4,351.0,202.23,5,57.61538461538461
2536,2028-12-10,359,4,1,708.97,339.79,3,47.92727477890461
2537,2028-12-11,223,2,4,238.15,347.26,8,145.81566239764854
2538,2028-12-12,416,1,2,275.98,-18.53,7,-6.714254656134503
2539,2028-12-13,553,2,4,521.66,138.6,7,26.569029636161485
2540,2028-12-14,370,2,1,333.23,212.35,8,63.724754673948915
2541,2028-12-15,716,1,2,184.27,16.18,7,8.780593694035925
2542,2028-12-16,264,3,4,277.62,294.44,3,106.0586413082631
2543,2028-12-17,840,1,4,55.03,284.91,3,517.7357804833728
2544,2028-12-18,690,2,3,710.34,356.5,2,50.18723428217473
2545,2028-12-19,860,2,1,502.27,-46.18,1,-9.194258068369603
2546,2028-12-20,318,3,4,112.36,47.51,5,42.28373086507654
2547,2028-12-21,84,1,3,188.26,322.23,4,171.16222245830238
2548,2028-12-22,318,2,2,120.48,251.76,2,208.9641434262948
2549,2028-12-23,111,4,3,620.34,352.48,1,56.82045329980333
2550,2028-12-24,251,2,3,112.33,-24.27,3,-21.605982373364192
2551,2028-12-25,383,2,4,759.2,218.63,6,28.797418335089564
2552,2028-12-26,7,3,4,40.1,206.07,2,513.8902743142144
2553,2028-12-27,459,4,4,264.39,-33.95,7,-12.84087900450093
2554,2028-12-28,84,2,3,892.85,181.08,7,20.281122248977994
2555,2028-12-29,208,2,2,724.16,224.28,3,30.971056120194433
2556,2028-12-30,900,4,1,91.51,36.08,1,39.42738498524751
2557,2028-12-31,390,1,3,824.7,73.0,9,8.851703649812052
2558,2029-01-01,314,1,4,503.17,238.16,5,47.33191565474889
2559,2029-01-02,22,2,1,849.85,160.74,2,18.913925986938875
2560,2029-01-03,410,2,2,608.72,336.11,8,55.21586279405967
2561,2029-01-04,895,1,1,688.2,104.07,4,15.122057541412378
2562,2029-01-05,515,3,4,993.63,70.0,7,7.044875859223253
2563,2029-01-06,127,4,3,247.69,393.19,5,158.742783317857
2564,2029-01-07,809,4,3,631.47,360.01,3,57.01141780290433
2565,2029-01-08,700,3,4,471.11,-36.95,8,-7.843178875421876
2566,2029-01-09,874,3,3,58.66,296.83,2,506.017729287419
2567,2029-01-10,14,3,4,34.18,-0.35,1,-1.0239906377998829
2568,2029-01-11,971,3,3,136.84,-37.63,5,-27.499269219526457
2569,2029-01-12,978,3,3,656.11,73.16,4,11.150569264300193
2570,2029-01-13,12,3,3,575.82,71.21,7,12.366711819665866
2571,2029-01-14,87,4,2,562.36,318.69,9,56.67010455935699
2572,2029-01-15,524,3,2,51.22,269.8,6,526.7473643108161
2573,2029-01-16,909,1,4,479.92,391.72,1,81.62193698949825
2574,2029-01-17,537,3,2,926.13,270.18,8,29.173010268536814
2575,2029-01-18,301,3,4,409.64,138.21,2,33.73938091983205
2576,2029-01-19,243,4,1,632.42,264.52,4,41.82663419879194
2577,2029-01-20,122,4,1,784.22,399.76,3,50.975491571242756
2578,2029-01-21,147,3,2,788.25,269.56,6,34.19727243894704
2579,2029-01-22,567,4,1,528.89,292.76,2,55.35366522339239
2580,2029-01-23,750,2,1,860.79,372.26,5,43.24632024070912
2581,2029-01-24,356,4,3,403.55,1.14,9,0.28249287572791476
2582,2029-01-25,685,4,3,890.92,267.15,3,29.985857316032867
2583,2029-01-26,904,4,4,255.42,332.86,2,130.31869078380706
2584,2029-01-27,733,4,1,294.61,379.47,2,128.80418179966736
2585,2029-01-28,631,1,4,72.06,44.94,9,62.36469608659449
2586,2029-01-29,309,1,4,799.67,176.77,6,22.105368464491608
2587,2029-01-30,695,1,1,428.71,256.25,2,59.77234027664389
2588,2029-01-31,288,3,2,244.53,61.36,3,25.093035619351404
2589,2029-02-01,307,3,1,247.15,220.21,1,89.09973700182076
2590,2029-02-02,812,2,3,903.37,65.91,2,7.2960138149374005
2591,2029-02-03,594,1,1,837.24,100.06,2,11.95117290143806
2592,2029-02-04,966,3,2,562.46,148.68,2,26.43387974255947
2593,2029-02-05,914,4,4,623.79,188.14,7,30.160791291941198
2594,2029-02-06,723,4,4,484.84,152.21,3,31.393861892583125
2595,2029-02-07,662,1,3,403.83,171.94,4,42.57732214050467
2596,2029-02-08,549,2,3,917.17,84.36,2,9.19785863035206
2597,2029-02-09,352,2,3,143.1,21.53,5,15.045422781271839
2598,2029-02-10,312,4,4,430.08,-28.69,9,-6.670851934523809
2599,2029-02-11,873,2,3,357.67,38.19,9,10.67744009841474
2600,2029-02-12,59,1,1,508.19,211.87,7,41.691099785513295
2601,2029-02-13,643,4,4,468.48,303.75,8,64.83734631147541
2602,2029-02-14,924,3,2,528.51,26.16,5,4.949764432082648
2603,2029-02-15,714,3,4,157.12,-1.15,5,-0.7319246435845213
2604,2029-02-16,755,2,1,522.88,287.18,3,54.92273561811506
2605,2029-02-17,35,4,1,257.57,87.32,6,33.90146367977637
2606,2029-02-18,445,4,3,200.64,378.17,1,188.4818580542265
2607,2029-02-19,93,3,4,83.54,271.44,3,324.92219296145555
2608,2029-02-20,950,4,4,767.4,97.04,2,12.645295804013553
2609,2029-02-21,959,4,4,438.89,80.29,7,18.293877737018388
2610,2029-02-22,207,4,2,634.11,185.66,9,29.278831748434815
2611,2029-02-23,353,2,3,733.04,-14.38,4,-1.9616937684164577
2612,2029-02-24,903,4,1,685.73,2.95,7,0.43019847461829
2613,2029-02-25,332,1,1,481.09,29.14,8,6.057078717079965
2614,2029-02-26,817,2,3,400.14,298.63,2,74.63137901734393
2615,2029-02-27,862,4,1,388.44,181.24,7,46.658428586139436
2616,2029-02-28,725,4,1,647.25,-45.24,3,-6.989571263035923
2617,2029-03-01,159,1,3,504.9,253.08,8,50.12477718360072
2618,2029-03-02,954,2,1,852.15,140.66,6,16.50648360030511
2619,2029-03-03,957,3,4,877.21,179.88,3,20.505922185109608
2620,2029-03-04,24,3,2,187.15,46.35,8,24.76623029655357
2621,2029-03-05,404,2,3,153.51,198.3,3,129.17725229626734
2622,2029-03-06,805,4,2,637.79,390.62,9,61.24586462628765
2623,2029-03-07,516,4,1,315.2,-16.95,3,-5.37753807106599
2624,2029-03-08,732,3,1,38.2,77.76,1,203.56020942408378
2625,2029-03-09,364,3,4,890.87,59.35,2,6.662027007307464
2626,2029-03-10,382,3,3,242.36,61.85,4,25.51988777025912
2627,2029-03-11,532,1,1,930.7,120.42,2,12.938648329214569
2628,2029-03-12,956,3,3,723.09,318.15,4,43.99867236443596
2629,2029-03-13,152,1,3,767.4,360.79,4,47.014594735470425
2630,2029-03-14,562,2,3,217.43,41.0,4,18.856643517453893
2631,2029-03-15,689,4,3,249.51,194.33,1,77.8846539216865
2632,2029-03-16,947,3,3,530.84,236.6,9,44.570868811694666
2633,2029-03-17,608,4,2,188.66,184.82,7,97.96459238842363
2634,2029-03-18,617,4,4,319.32,145.33,2,45.512338719779535
2635,2029-03-19,420,3,3,335.03,36.39,3,10.861713876369281
2636,2029-03-20,250,3,2,176.44,169.7,8,96.18000453411925
2637,2029-03-21,117,2,1,221.08,130.55,7,59.051022254387554
2638,2029-03-22,866,1,3,792.78,308.0,4,38.85062690784329
2639,2029-03-23,512,1,1,183.85,293.62,4,159.70628229534947
2640,2029-03-24,740,4,3,47.89,10.3,9,21.507621632908748
2641,2029-03-25,578,3,2,636.77,-10.17,5,-1.597122980039889
2642,2029-03-26,335,2,2,976.46,358.67,5,36.73166335538578
2643,2029-03-27,418,2,2,344.59,190.98,7,55.42238602397052
2644,2029-03-28,932,2,4,136.28,336.01,1,246.55855591429406
2645,2029-03-29,774,2,1,578.98,-23.83,3,-4.115858924315175
2646,2029-03-30,295,2,4,908.23,186.93,2,20.581790956035366
2647,2029-03-31,938,1,3,788.38,192.74,6,24.44760141048733
2648,2029-04-01,755,1,1,630.07,337.32,6,53.53690859745742
2649,2029-04-02,371,1,2,328.76,-6.08,1,-1.8493734030904003
2650,2029-04-03,186,3,1,551.04,58.2,6,10.561846689895471
2651,2029-04-04,246,4,2,109.42,132.94,2,121.49515627855966
2652,2029-04-05,637,2,4,685.37,339.63,4,49.554255365714866
2653,2029-04-06,268,3,4,730.59,372.5,6,50.98618924430939
2654,2029-04-07,643,2,2,965.73,396.73,3,41.08084040052603
2655,2029-04-08,237,1,2,275.19,381.64,3,138.68236491151566
2656,2029-04-09,530,3,3,38.09,-47.33,3,-124.25833552113414
2657,2029-04-10,552,1,4,554.7,-28.53,4,-5.143320713899405
2658,2029-04-11,21,2,4,712.65,16.42,9,2.304076334806708
2659,2029-04-12,911,2,3,794.6,106.99,4,13.46463629499119
2660,2029-04-13,737,4,4,209.86,323.46,4,154.1313256456685
2661,2029-04-14,867,2,2,276.52,351.7,4,127.18790684218139
2662,2029-04-15,794,1,1,522.34,34.08,7,6.524485966994677
